anio,plazo,tipo_insolvencia,entidad,pais,tipo_credito,giro,tipo_poliza,moneda,forma_venta,numero_siniestros,monto_siniestro,monto_pagado,monto_deducible,monto_coaseguros,gastos_ajuste,salvamentos,monto_recuperacion,recuperacion_reaseguro
2015,30,Mora prolongada,Distrito Federal,No aplica (interno),Mixto,"Edicion de software, excepto a traves de Internet",Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,1,254086,0,0,0,0,0,,
2015,30,Mora prolongada,Distrito Federal,No aplica (interno),Mixto,Fabricacion de estructuras metalicas y productos de herreria,Global,Nacional,Agentes Persona Fisica,2,440192,440192,0,48910,0,0,,
2015,30,Mora prolongada,Distrito Federal,No aplica (interno),Mixto,Fabricacion de otros productos quimicos,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,1,160928,0,0,0,0,0,,
2015,30,Mora prolongada,Distrito Federal,No aplica (interno),Mixto,Fabricacion de otros productos quimicos,Global,Nacional,Agentes Persona Fisica,1,1350000,0,0,0,0,0,,
2015,30,Mora prolongada,Distrito Federal,No aplica (interno),Mixto,"Fabricacion de pinturas, recubrimientos, adhesivos y selladores",Global,Nacional,Agentes Persona Fisica,2,-7876,49055,0,0,11425,3311,,
2015,30,Mora prolongada,Distrito Federal,No aplica (interno),Mixto,Fabricacion de productos de papel y carton,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,0,47067,0,0,0,0,,
2015,30,Mora prolongada,Distrito Federal,No aplica (interno),Mixto,Fabricacion de productos de plastico,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,2,-70927,0,0,0,0,0,,
2015,30,Mora prolongada,Distrito Federal,No aplica (interno),Mixto,Industria basica del hierro y del acero,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,4,709360,175114,0,19457,0,0,,
2015,30,Mora prolongada,Distrito Federal,No aplica (interno),Mixto,"Industrias de metales no ferrosos, excepto aluminio",Global,Extranjera,Agentes Persona Fisica,1,356492,0,0,0,0,0,,
2015,30,Mora prolongada,Distrito Federal,No aplica (interno),Mixto,Otras industrias alimentarias,Global,Nacional,Agentes Persona Moral,3,1008635,1008635,0,112070,0,0,,
2015,30,Mora prolongada,Distrito Federal,No aplica (interno),Mixto,Otro producto al Comercio al por mayor,Global,Extranjera,Agentes Persona Moral,1,277632,285571,0,30848,1383,0,,
2015,30,Mora prolongada,Distrito Federal,No aplica (interno),Mixto,Otro producto al Comercio al por mayor,Global,Nacional,Agentes Persona Fisica,2,-14400,151856,0,0,10440,71100,,
2015,30,Mora prolongada,Durango,No aplica (interno),Interno,Comercio al por mayor de materias primas para la industria,Global,Nacional,Agentes Persona Fisica,1,1819917,1819917,0,202213,0,0,,
2015,30,Mora prolongada,Durango,No aplica (interno),Interno,Otras industrias alimentarias,Global,Nacional,Agentes Persona Fisica,1,0,0,0,0,4010,0,,
2015,30,Mora prolongada,Estado de Mexico,No aplica (interno),Interno,Comercio al por mayor de alimentos y abarrotes,Global,Nacional,Agentes Persona Moral,1,0,0,0,0,6750,0,,
2015,30,Mora prolongada,Estado de Mexico,No aplica (interno),Interno,"Comercio al por menor de combustibles, aceites y grasas lubrica",Global,Nacional,Agentes Persona Fisica,1,0,0,0,0,25111,0,,
2015,30,Mora prolongada,Estado de Mexico,No aplica (interno),Interno,"Comercio al por menor de computadoras, telefonos y otros aparatos",Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,219802,0,0,0,0,0,,
2015,30,Mora prolongada,Estado de Mexico,No aplica (interno),Interno,"Fabricacion de celulosa, papel y carton",Global,Nacional,Fuerza de Venta Interna o Casa Matriz,4,1765149,514656,0,57184,0,171000,,
2015,30,Mora prolongada,Estado de Mexico,No aplica (interno),Interno,Fabricacion de equipo de audio y de video,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,1,71834,0,0,0,0,0,,
2015,30,Mora prolongada,Estado de Mexico,No aplica (interno),Interno,Fabricacion de estructuras metalicas y productos de herreria,Global,Nacional,Agentes Persona Fisica,1,27623,27623,0,3069,0,0,,
2015,30,Mora prolongada,Estado de Mexico,No aplica (interno),Interno,Fabricacion de estructuras metalicas y productos de herreria,Global,Nacional,Agentes Persona Moral,1,0,0,0,0,2610,0,,
2015,30,Mora prolongada,Estado de Mexico,No aplica (interno),Interno,"Fabricacion de fertilizantes, pesticidas y otros agroquimicos",Global,Extranjera,Agentes Persona Moral,2,1656085,0,0,0,0,0,,
2015,30,Mora prolongada,Estado de Mexico,No aplica (interno),Interno,"Fabricacion de pinturas, recubrimientos, adhesivos y selladores",Global,Nacional,Agentes Persona Fisica,2,0,0,0,0,12337,87116,,
2015,30,Mora prolongada,Estado de Mexico,No aplica (interno),Interno,Fabricacion de productos de hierro y acero de material comprado,Global,Nacional,Agentes Persona Fisica,5,959337,929436,0,92602,0,0,,
2015,30,Mora prolongada,Estado de Mexico,No aplica (interno),Interno,Fabricacion de productos de plastico,Global,Extranjera,Agentes Persona Fisica,3,-453902,149416,0,0,7695,34301,,
2015,30,Mora prolongada,Estado de Mexico,No aplica (interno),Interno,Fabricacion de productos de plastico,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,6,281684,472385,0,0,0,46130,,
2015,30,Mora prolongada,Estado de Mexico,No aplica (interno),Interno,Fabricacion de productos quimicos basicos,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,2,0,0,0,0,20128,52924,,
2015,30,Mora prolongada,Estado de Mexico,No aplica (interno),Interno,Industria basica del hierro y del acero,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,2,826835,0,0,0,52275,118475,,
2015,30,Mora prolongada,Estado de Mexico,No aplica (interno),Interno,Intermediacion al por mayor,Global,Nacional,Agentes Persona Moral,2,194859,383724,0,0,0,0,,
2015,30,Mora prolongada,Estado de Mexico,No aplica (interno),Interno,Otras industrias manufactureras,Global,Nacional,Agentes Persona Fisica,1,109497,0,0,0,0,0,,
2015,30,Mora prolongada,Estado de Mexico,No aplica (interno),Interno,Otro producto al Comercio al por mayor,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,-40499,0,0,0,5219,0,,
2015,30,Mora prolongada,Estado de Mexico,No aplica (interno),Mixto,Fabricacion de estructuras metalicas y productos de herreria,Global,Nacional,Agentes Persona Fisica,1,14850,0,0,0,0,0,,
2015,30,Mora prolongada,Estado de Mexico,No aplica (interno),Mixto,"Fabricacion de fertilizantes, pesticidas y otros agroquimicos",Global,Extranjera,Agentes Persona Moral,1,697905,0,0,0,0,0,,
2015,30,Mora prolongada,Estado de Mexico,No aplica (interno),Mixto,Fabricacion de otros productos quimicos,Global,Nacional,Agentes Persona Fisica,1,124547,124547,0,13838,0,0,,
2015,30,Mora prolongada,Estado de Mexico,No aplica (interno),Mixto,"Fabricacion de pinturas, recubrimientos, adhesivos y selladores",Global,Nacional,Agentes Persona Fisica,2,75795,75795,0,8421,3149,0,,
2015,30,Mora prolongada,Estado de Mexico,No aplica (interno),Mixto,Fabricacion de productos de plastico,Global,Extranjera,Agentes Persona Fisica,1,42046,0,0,0,0,0,,
2015,30,Mora prolongada,Estado de Mexico,No aplica (interno),Mixto,Fabricacion de productos de plastico,Global,Nacional,Agentes Persona Fisica,1,77327,77327,0,8591,0,0,,
2015,30,Mora prolongada,Estado de Mexico,No aplica (interno),Mixto,Industria basica del hierro y del acero,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,3,1085979,666218,0,74024,32831,0,,
2015,30,Mora prolongada,Estado de Mexico,No aplica (interno),Mixto,Otras industrias alimentarias,Global,Nacional,Agentes Persona Moral,3,375836,0,0,0,0,0,,
2015,30,Mora prolongada,Estado de Mexico,No aplica (interno),Mixto,Otro producto al Comercio al por mayor,Global,Extranjera,Agentes Persona Moral,1,129996,0,0,0,0,0,,
2015,30,Mora prolongada,Estado de Mexico,No aplica (interno),Mixto,Otro producto al Comercio al por mayor,Global,Nacional,Agentes Persona Fisica,1,546165,546165,0,60685,0,0,,
2015,30,Mora prolongada,Guanajuato,No aplica (interno),Interno,"Fabricacion de celulosa, papel y carton",Global,Nacional,Directo,1,0,0,0,0,6782,0,,
2015,30,Mora prolongada,Guanajuato,No aplica (interno),Interno,"Fabricacion de celulosa, papel y carton",Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,0,0,0,0,92000,460000,,
2015,30,Mora prolongada,Guanajuato,No aplica (interno),Interno,Fabricacion de cemento y productos de concreto,Global,Nacional,Agentes Persona Moral,1,0,0,0,0,19315,0,,
2015,30,Mora prolongada,Guanajuato,No aplica (interno),Interno,Fabricacion de estructuras metalicas y productos de herreria,Global,Nacional,Agentes Persona Fisica,1,-42155,18101,0,0,0,0,,
2015,30,Mora prolongada,Guanajuato,No aplica (interno),Interno,Fabricacion de productos de hierro y acero de material comprado,Global,Nacional,Agentes Persona Fisica,3,0,0,0,0,47732,0,,
2015,30,Mora prolongada,Guanajuato,No aplica (interno),Interno,Fabricacion de productos de hule,Global,Nacional,Agentes Persona Fisica,1,43628,0,0,0,0,0,,
2015,30,Mora prolongada,Guanajuato,No aplica (interno),Interno,Fabricacion de productos de plastico,Global,Nacional,Agentes Persona Fisica,1,0,298514,0,0,38475,298515,,
2015,30,Mora prolongada,Guanajuato,No aplica (interno),Interno,Fabricacion de productos de plastico,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,-4111,8683,0,0,0,0,,
2015,30,Mora prolongada,Guanajuato,No aplica (interno),Interno,Otras industrias alimentarias,Global,Nacional,Agentes Persona Fisica,1,0,0,0,0,0,14501,,
2015,30,Mora prolongada,Guanajuato,No aplica (interno),Mixto,"Fabricacion de celulosa, papel y carton",Global,Extranjera,Agentes Persona Moral,1,-73666,0,0,0,0,0,,
2015,30,Mora prolongada,Guanajuato,No aplica (interno),Mixto,Fabricacion de otros productos quimicos,Global,Nacional,Agentes Persona Fisica,1,118113,0,0,0,0,0,,
2015,30,Mora prolongada,Guerrero,No aplica (interno),Interno,Fabricacion de cemento y productos de concreto,Global,Nacional,Agentes Persona Moral,3,544859,531153,0,59017,0,0,,
2015,30,Mora prolongada,Guerrero,No aplica (interno),Interno,Fabricacion de productos metalicos forjados y troquelados,Global,Nacional,Agentes Persona Fisica,1,0,0,0,0,5100,0,,
2015,30,Mora prolongada,Guerrero,No aplica (interno),Interno,Otras industrias alimentarias,Global,Nacional,Agentes Persona Fisica,1,59689,59689,0,6632,0,0,,
2015,30,Mora prolongada,Guerrero,No aplica (interno),Mixto,Otras industrias alimentarias,Global,Nacional,Agentes Persona Moral,3,19439,0,0,0,0,0,,
2015,30,Mora prolongada,Hidalgo,No aplica (interno),Interno,"Fabricacion de celulosa, papel y carton",Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,53043,0,0,0,0,0,,
2015,30,Mora prolongada,Hidalgo,No aplica (interno),Interno,Fabricacion de productos de hierro y acero de material comprado,Global,Nacional,Agentes Persona Fisica,1,189451,0,0,0,0,0,,
2015,30,Mora prolongada,Hidalgo,No aplica (interno),Interno,Fabricacion de productos de hierro y acero de material comprado,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,0,0,0,0,9547,44591,,
2015,30,Mora prolongada,Hidalgo,No aplica (interno),Interno,"Industrias de metales no ferrosos, excepto aluminio",Global,Nacional,Agentes Persona Moral,1,243029,243029,0,0,3375,0,,
2015,30,Mora prolongada,Hidalgo,No aplica (interno),Interno,Intermediacion al por mayor,Global,Nacional,Agentes Persona Moral,2,319663,49663,0,0,144238,0,,
2015,30,Mora prolongada,Hidalgo,No aplica (interno),Interno,Intermediacion al por mayor,Global,Nacional,Red de Sucursales Bancarias,1,0,0,0,0,2400,0,,
2015,30,Mora prolongada,Hidalgo,No aplica (interno),Interno,Otras industrias alimentarias,Global,Nacional,Agentes Persona Fisica,1,17224,17224,0,1913,0,0,,
2015,30,Mora prolongada,Hidalgo,No aplica (interno),Mixto,Fabricacion de productos de plastico,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,0,0,0,0,18968,125799,,
2015,30,Mora prolongada,Hidalgo,No aplica (interno),Mixto,Industria basica del hierro y del acero,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,1787012,0,0,0,0,0,,
2015,30,Mora prolongada,Hidalgo,No aplica (interno),Mixto,Otro producto al Comercio al por mayor,Global,Extranjera,Agentes Persona Moral,1,-131934,0,0,0,174821,0,,
2015,30,Mora prolongada,Jalisco,No aplica (interno),Interno,Comercio al por mayor de alimentos y abarrotes,Global,Nacional,Agentes Persona Moral,1,79258,70258,0,0,0,0,,
2015,30,Mora prolongada,Jalisco,No aplica (interno),Interno,"Comercio al por menor de combustibles, aceites y grasas lubrica",Global,Nacional,Agentes Persona Fisica,1,-90000,421648,0,0,66135,421649,,
2015,30,Mora prolongada,Jalisco,No aplica (interno),Interno,"Comercio al por menor de computadoras, telefonos y otros aparatos",Global,Nacional,Fuerza de Venta Interna o Casa Matriz,2,315847,0,0,0,0,0,,
2015,30,Mora prolongada,Jalisco,No aplica (interno),Interno,"Confeccion de alfombras, blancos y similares",Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,-63916,0,0,0,0,0,,
2015,30,Mora prolongada,Jalisco,No aplica (interno),Interno,"Fabricacion de celulosa, papel y carton",Global,Nacional,Fuerza de Venta Interna o Casa Matriz,2,839122,839122,0,93235,0,0,,
2015,30,Mora prolongada,Jalisco,No aplica (interno),Interno,Fabricacion de cemento y productos de concreto,Global,Nacional,Agentes Persona Moral,7,826341,196342,0,0,77800,0,,
2015,30,Mora prolongada,Jalisco,No aplica (interno),Interno,Fabricacion de equipo de audio y de video,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,1,-5066,0,0,0,0,0,,
2015,30,Mora prolongada,Jalisco,No aplica (interno),Interno,Fabricacion de estructuras metalicas y productos de herreria,Global,Nacional,Agentes Persona Fisica,1,0,0,0,0,2110,0,,
2015,30,Mora prolongada,Jalisco,No aplica (interno),Interno,Fabricacion de productos de hierro y acero de material comprado,Global,Nacional,Agentes Persona Fisica,3,-20041,0,0,0,7186,530715,,
2015,30,Mora prolongada,Jalisco,No aplica (interno),Interno,Fabricacion de productos de plastico,Global,Extranjera,Agentes Persona Fisica,2,-76214,1601453,0,0,3600,0,,
2015,30,Mora prolongada,Jalisco,No aplica (interno),Interno,Fabricacion de productos de plastico,Global,Nacional,Agentes Persona Moral,1,0,0,0,0,7582,0,,
2015,30,Mora prolongada,Jalisco,No aplica (interno),Interno,Fabricacion de productos de plastico,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,2,22043,34940,0,0,15250,0,,
2015,30,Mora prolongada,Jalisco,No aplica (interno),Interno,Fabricacion de productos derivados del petroleo y del carbon,Global,Extranjera,Agentes Persona Fisica,1,29854,0,0,0,0,0,,
2015,30,Mora prolongada,Jalisco,No aplica (interno),Interno,Otras industrias alimentarias,Global,Nacional,Agentes Persona Fisica,1,0,0,0,0,0,850,,
2015,30,Mora prolongada,Jalisco,No aplica (interno),Interno,Otro producto al Comercio al por mayor,Global,Nacional,Agentes Persona Moral,1,-101407,0,0,0,0,0,,
2015,30,Mora prolongada,Jalisco,No aplica (interno),Mixto,"Fabricacion de pinturas, recubrimientos, adhesivos y selladores",Global,Nacional,Agentes Persona Fisica,1,307808,307808,0,34200,0,0,,
2015,30,Mora prolongada,Jalisco,No aplica (interno),Mixto,Fabricacion de productos de plastico,Global,Extranjera,Agentes Persona Fisica,2,139569,147786,0,16088,0,0,,
2015,30,Mora prolongada,Jalisco,No aplica (interno),Mixto,Otras industrias alimentarias,Global,Nacional,Agentes Persona Moral,1,268666,0,0,0,0,0,,
2015,30,Mora prolongada,Jalisco,No aplica (interno),Mixto,Otro producto al Comercio al por mayor,Global,Extranjera,Agentes Persona Moral,1,-3296,0,0,0,49380,0,,
2015,30,Mora prolongada,Michoacan,No aplica (interno),Interno,Comercio al por menor de articulos de perfumeria y joyeria,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,155620,0,0,0,0,0,,
2015,30,Mora prolongada,Michoacan,No aplica (interno),Interno,"Fabricacion de celulosa, papel y carton",Global,Nacional,Fuerza de Venta Interna o Casa Matriz,2,697727,83099,0,9233,0,0,,
2015,30,Mora prolongada,Michoacan,No aplica (interno),Interno,"Fabricacion de fertilizantes, pesticidas y otros agroquimicos",Global,Extranjera,Agentes Persona Moral,1,-750685,0,0,0,0,0,,
2015,30,Mora prolongada,Michoacan,No aplica (interno),Interno,Fabricacion de productos de hule,Global,Nacional,Agentes Persona Fisica,1,30016,0,0,0,0,0,,
2015,30,Mora prolongada,Morelos,No aplica (interno),Interno,Fabricacion de estructuras metalicas y productos de herreria,Global,Nacional,Agentes Persona Fisica,2,21754,21754,0,2417,0,0,,
2015,30,Mora prolongada,Morelos,No aplica (interno),Mixto,"Fabricacion de celulosa, papel y carton",Global,Extranjera,Agentes Persona Moral,2,-91492,0,0,0,13075,0,,
2015,30,Mora prolongada,Morelos,No aplica (interno),Mixto,Industria basica del hierro y del acero,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,2,1033227,526557,0,58506,11507,0,,
2015,30,Mora prolongada,Morelos,No aplica (interno),Mixto,Otro producto al Comercio al por mayor,Global,Extranjera,Agentes Persona Moral,1,294499,0,0,0,0,0,,
2015,30,Mora prolongada,Nayarit,No aplica (interno),Interno,Fabricacion de herramientas de mano sin motor y utensilios de coc,Global,Nacional,Agentes Persona Fisica,1,165023,0,0,0,0,0,,
2015,30,Mora prolongada,No aplica (exportacion),Argentina,No Disponible,No Disponible,No Disponible,No Disponible,No Disponible,1,0,0,0,0,0,8546,,
2015,30,Mora prolongada,No aplica (exportacion),Costa Rica,Exportacion,"Conservacion de frutas, verduras y guisos",Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,1,0,0,0,0,0,161606,,
2015,30,Mora prolongada,No aplica (exportacion),Costa Rica,Exportacion,"Industrias de metales no ferrosos, excepto aluminio",Global,Extranjera,Agentes Persona Moral,1,700195,0,0,0,0,0,,
2015,30,Mora prolongada,No aplica (exportacion),Costa Rica,Exportacion,Otras industrias alimentarias,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,3,163766,0,0,0,0,0,,
2015,30,Mora prolongada,No aplica (exportacion),E.U.A.,Exportacion,Comercio al por mayor de alimentos y abarrotes,Global,Extranjera,Agentes Persona Moral,2,797173,0,0,0,0,0,,
2015,30,Mora prolongada,No aplica (exportacion),E.U.A.,Exportacion,Confeccion de prendas de vestir,Global,Extranjera,Agentes Persona Fisica,1,0,0,0,0,3316,0,,
2015,30,Mora prolongada,No aplica (exportacion),E.U.A.,Exportacion,"Conservacion de frutas, verduras y guisos",Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,1,0,346107,0,0,0,0,,
2015,30,Mora prolongada,No aplica (exportacion),E.U.A.,Exportacion,Fabricacion de productos de papel y carton,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,2,1638851,1686180,0,182094,278142,153000,,
2015,30,Mora prolongada,No aplica (exportacion),E.U.A.,Exportacion,Otras industrias alimentarias,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,1,540637,0,0,0,0,0,,
